Year,Month,Locality,Households Served,Individuals Served,Pounds of Food Distributed,Children Served via non-federal child nutrition programs,Pounds of food distributed via non-federal child nutrition prog.,is_program_only_record,child_data_missing,pounds_per_household,pounds_per_individual,child_pound_share,is_covid_era,month_num,redistribution_priority
2020,DEC,PITTSYLVANIA,0,0,0.0,0,0.0,True,False,0.0,0.0,0.0,1,12,Medium
2020,DEC,RAPPAHANNOCK,372,985,19435.0,87,0.0,False,True,52.24,19.73,0.0,1,12,Medium
2020,DEC,ROCKBRIDGE,96,2604,3781.1,87,0.0,False,True,39.39,1.45,0.0,1,12,High
2020,DEC,ROCKINGHAM,1592,3965,96143.6,292,7709.2,False,False,60.39,24.25,0.08,1,12,Medium
2020,DEC,SHENANDOAH,1091,2712,104022.3,87,0.0,False,True,95.35,38.36,0.0,1,12,Low
2020,DEC,STAUNTON CITY,511,3384,28805.1,87,429.0,False,True,56.37,8.51,0.015,1,12,High
2020,DEC,WARREN,273,736,36365.9,0,111.0,False,False,133.21,49.41,0.003,1,12,Low
2020,DEC,WAYNESBORO,248,679,25885.8,0,720.0,False,False,104.38,38.12,0.028,1,12,Low
2020,DEC,WINCHESTER,1867,5962,122881.8,117,3348.0,False,False,65.82,20.61,0.027,1,12,High
2020,FEB,ALBEMARLE,2265,5916,168267.2,88,2381.8,False,False,74.29,28.44,0.014,1,2,Medium
2020,FEB,AMHERST,1344,2832,107767.0,1679,4393.8,False,False,80.18,38.05,0.041,1,2,Low
2020,FEB,APPOMATTOX,1330,1932,25637.6,87,0.0,False,True,19.28,13.27,0.0,1,2,High
2020,FEB,AUGUSTA,2496,6361,273526.2,160,1573.1,False,False,109.59,43.0,0.006,1,2,Low
2020,FEB,BATH,206,366,17164.5,87,0.0,False,True,83.32,46.9,0.0,1,2,Low
2020,FEB,BEDFORD COUNTY,416,798,17158.8,87,0.0,False,True,41.25,21.5,0.0,1,2,Medium
2020,FEB,BUCKINGHAM,935,1704,39595.6,87,0.0,False,True,42.35,23.24,0.0,1,2,Medium
2020,FEB,BUENA VISTA,458,876,27374.9,87,0.0,False,True,59.77,31.25,0.0,1,2,Medium
2020,FEB,CAMPBELL,1072,2136,105701.8,649,7334.5,False,False,98.6,49.49,0.069,1,2,Low
2020,FEB,CHARLOTTESVILLE,1049,7722,47653.9,0,0.0,False,False,45.43,6.17,0.0,1,2,High
2020,FEB,CLARKE COUNTY,139,323,7182.1,82,997.5,False,False,51.67,22.24,0.139,1,2,Medium
2020,FEB,CULPEPER,566,1384,35149.9,87,0.0,False,True,62.1,25.4,0.0,1,2,Medium
2020,FEB,FAUQUIER,778,1346,36416.9,87,0.0,False,True,46.81,27.06,0.0,1,2,Medium
2020,FEB,FLUVANNA,398,804,20031.5,134,4065.1,False,False,50.33,24.91,0.203,1,2,Medium
2020,FEB,FREDERICK,2423,6341,55779.0,87,0.0,False,True,23.02,8.8,0.0,1,2,High
2020,FEB,GREENE,519,1292,36620.7,79,537.5,False,False,70.56,28.34,0.015,1,2,Medium
2020,FEB,HARRISONBURG,1805,6619,160438.4,124,2420.5,False,False,88.89,24.24,0.015,1,2,Medium
2020,FEB,HIGHLAND,72,119,3858.5,87,0.0,False,True,53.59,32.42,0.0,1,2,Medium
2020,FEB,LEXINGTON,664,1530,44483.0,87,0.0,False,True,66.99,29.07,0.0,1,2,Medium
2020,FEB,LOUDOUN,2604,6640,141860.0,1065,22249.9,False,False,54.48,21.36,0.157,1,2,High
2020,FEB,LYNCHBURG,5189,12652,154085.5,3375,43462.9,False,False,29.69,12.18,0.282,1,2,High
2020,FEB,MADISON,279,659,20792.1,87,0.0,False,True,74.52,31.55,0.0,1,2,Medium
2020,FEB,NELSON,594,1199,38254.7,87,0.0,False,True,64.4,31.91,0.0,1,2,Medium
2020,FEB,ORANGE,349,883,42595.5,87,0.0,False,True,122.05,48.24,0.0,1,2,Low
2020,FEB,PAGE COUNTY,385,742,42145.5,87,0.0,False,True,109.47,56.8,0.0,1,2,Low
2020,FEB,PITTSYLVANIA,0,0,0.0,310,2321.0,True,False,0.0,0.0,0.0,1,2,Medium
2020,FEB,RAPPAHANNOCK,269,447,16042.3,87,0.0,False,True,59.64,35.89,0.0,1,2,Low
2020,FEB,ROCKBRIDGE,203,3959,11426.7,87,0.0,False,True,56.29,2.89,0.0,1,2,High
2020,FEB,ROCKINGHAM,1387,3373,74363.9,87,0.0,False,True,53.61,22.05,0.0,1,2,Medium
2020,FEB,SHENANDOAH,1516,2241,88835.4,87,0.0,False,True,58.6,39.64,0.0,1,2,Low
2020,FEB,STAUNTON CITY,674,5322,22528.4,87,626.0,False,True,33.42,4.23,0.028,1,2,High
2020,FEB,WARREN,657,1548,36655.0,251,0.0,False,False,55.79,23.68,0.0,1,2,Medium
2020,FEB,WAYNESBORO,231,635,21090.4,407,7692.4,False,False,91.3,33.21,0.365,1,2,Medium
2020,FEB,WINCHESTER,2454,6047,104217.3,727,30785.3,False,False,42.47,17.23,0.295,1,2,High
2020,JAN,ALBEMARLE,2457,6541,189061.8,93,1977.4,False,False,76.95,28.9,0.01,1,1,Medium
2020,JAN,AMHERST,1287,3783,90433.2,1656,3544.0,False,False,70.27,23.91,0.039,1,1,Medium
2020,JAN,APPOMATTOX,1363,2146,25136.9,87,0.0,False,True,18.44,11.71,0.0,1,1,High
2020,JAN,AUGUSTA,2922,7440,294046.9,70,1499.5,False,False,100.63,39.52,0.005,1,1,Low
2020,JAN,BATH,204,371,13486.5,87,0.0,False,True,66.11,36.35,0.0,1,1,Low
2020,JAN,BEDFORD COUNTY,506,998,18131.5,87,0.0,False,True,35.83,18.17,0.0,1,1,Medium
2020,JAN,BUCKINGHAM,904,1713,39707.0,87,0.0,False,True,43.92,23.18,0.0,1,1,Medium
2020,JAN,BUENA VISTA,782,1385,19328.9,87,0.0,False,True,24.72,13.96,0.0,1,1,Medium
2020,JAN,CAMPBELL,1202,2539,99329.8,229,6984.0,False,False,82.64,39.12,0.07,1,1,Low
2020,JAN,CHARLOTTESVILLE,2635,9977,42747.9,0,0.0,False,False,16.22,4.28,0.0,1,1,High
2020,JAN,CLARKE COUNTY,253,393,6022.9,82,1134.5,False,False,23.81,15.33,0.188,1,1,Medium
2020,JAN,CULPEPER,640,1610,47837.8,87,0.0,False,True,74.75,29.71,0.0,1,1,Medium
2020,JAN,FAUQUIER,805,1858,32621.6,87,0.0,False,True,40.52,17.56,0.0,1,1,High
2020,JAN,FLUVANNA,344,632,45754.6,133,3494.0,False,False,133.01,72.4,0.076,1,1,Low
2020,JAN,FREDERICK,2647,6567,56539.0,87,0.0,False,True,21.36,8.61,0.0,1,1,High
2020,JAN,GREENE,634,1479,56427.5,87,1691.5,False,False,89.0,38.15,0.03,1,1,Low
2020,JAN,HARRISONBURG,2134,8511,141114.3,307,2547.9,False,False,66.13,16.58,0.018,1,1,High
2020,JAN,HIGHLAND,98,149,2723.0,87,0.0,False,True,27.79,18.28,0.0,1,1,Medium
2020,JAN,LEXINGTON,842,1859,39282.0,87,0.0,False,True,46.65,21.13,0.0,1,1,High
2020,JAN,LOUDOUN,2686,9940,161410.0,1090,18518.9,False,False,60.09,16.24,0.115,1,1,High
2020,JAN,LYNCHBURG,7403,14241,165689.1,3101,27639.5,False,False,22.38,11.63,0.167,1,1,High
2020,JAN,MADISON,523,1260,26892.0,87,0.0,False,True,51.42,21.34,0.0,1,1,Medium
2020,JAN,NELSON,369,722,34789.4,87,0.0,False,True,94.28,48.18,0.0,1,1,Low
2020,JAN,ORANGE,354,910,46720.0,87,0.0,False,True,131.98,51.34,0.0,1,1,Low
2020,JAN,PAGE COUNTY,365,777,53732.1,87,0.0,False,True,147.21,69.15,0.0,1,1,Low
2020,JAN,PITTSYLVANIA,0,0,0.0,78,2332.0,True,False,0.0,0.0,0.0,1,1,Medium
2020,JAN,RAPPAHANNOCK,263,697,21238.7,87,0.0,False,True,80.76,30.47,0.0,1,1,Medium
2020,JAN,ROCKBRIDGE,100,2815,11987.1,87,0.0,False,True,119.87,4.26,0.0,1,1,High
2020,JAN,ROCKINGHAM,1633,3368,94108.1,87,0.0,False,True,57.63,27.94,0.0,1,1,Medium
2020,JAN,SHENANDOAH,1240,3196,75434.6,87,0.0,False,True,60.83,23.6,0.0,1,1,Medium
2020,JAN,STAUNTON CITY,513,5760,24212.4,87,896.2,False,True,47.2,4.2,0.037,1,1,High
2020,JAN,WARREN,809,2502,44707.2,257,644.0,False,False,55.26,17.87,0.014,1,1,High
2020,JAN,WAYNESBORO,623,1303,17564.7,156,7880.9,False,False,28.19,13.48,0.449,1,1,Medium
2020,JAN,WINCHESTER,2495,7862,134082.4,717,5344.0,False,False,53.74,17.05,0.04,1,1,High
2020,JUL,ALBEMARLE,2066,4818,223549.0,87,0.0,False,True,108.2,46.4,0.0,1,7,Low
2020,JUL,AMHERST,1227,2734,95792.9,0,0.0,False,False,78.07,35.04,0.0,1,7,Low
2020,JUL,APPOMATTOX,1318,2233,42198.9,87,0.0,False,True,32.02,18.9,0.0,1,7,High
2020,JUL,AUGUSTA,1994,4856,164917.2,506,13240.9,False,False,82.71,33.96,0.08,1,7,Low
2020,JUL,BATH,273,533,16353.0,87,0.0,False,True,59.9,30.68,0.0,1,7,Medium
2020,JUL,BEDFORD COUNTY,401,762,19254.9,0,0.0,False,False,48.02,25.27,0.0,1,7,Medium
2020,JUL,BUCKINGHAM,898,1687,47231.1,87,0.0,False,True,52.6,28.0,0.0,1,7,Medium
2020,JUL,BUENA VISTA,219,537,22954.4,87,0.0,False,True,104.81,42.75,0.0,1,7,Low
2020,JUL,CAMPBELL,1242,2570,106535.4,0,0.0,False,False,85.78,41.45,0.0,1,7,Low
2020,JUL,CHARLOTTESVILLE,1313,8853,67887.3,87,11112.4,False,True,51.7,7.67,0.164,1,7,High
2020,JUL,CLARKE COUNTY,225,349,8194.6,82,992.0,False,False,36.42,23.48,0.121,1,7,Medium
2020,JUL,CULPEPER,540,1423,77961.6,87,0.0,False,True,144.37,54.79,0.0,1,7,Low
2020,JUL,FAUQUIER,772,1896,46013.1,87,0.0,False,True,59.6,24.27,0.0,1,7,Medium
2020,JUL,FLUVANNA,467,907,38724.7,87,1569.0,False,True,82.92,42.7,0.041,1,7,Low
2020,JUL,FREDERICK,1360,6509,65173.1,87,0.0,False,True,47.92,10.01,0.0,1,7,High
2020,JUL,GREENE,624,1771,76376.8,87,0.0,False,True,122.4,43.13,0.0,1,7,Low
2020,JUL,HARRISONBURG,2185,6934,244857.9,211,2240.8,False,False,112.06,35.31,0.009,1,7,Low
2020,JUL,HIGHLAND,234,466,13779.9,87,0.0,False,True,58.89,29.57,0.0,1,7,Medium
2020,JUL,LEXINGTON,4871,5922,50544.7,87,0.0,False,True,10.38,8.54,0.0,1,7,High
2020,JUL,LOUDOUN,3829,20830,204445.9,0,43579.9,False,False,53.39,9.81,0.213,1,7,High
2020,JUL,LYNCHBURG,12177,17322,184445.1,3995,22631.8,False,False,15.15,10.65,0.123,1,7,High
2020,JUL,MADISON,309,527,32398.8,87,0.0,False,True,104.85,61.48,0.0,1,7,Low
2020,JUL,NELSON,570,1056,36413.2,87,0.0,False,True,63.88,34.48,0.0,1,7,Low
2020,JUL,ORANGE,573,1476,37846.4,87,0.0,False,True,66.05,25.64,0.0,1,7,Medium
2020,JUL,PAGE COUNTY,316,591,35423.6,87,0.0,False,True,112.1,59.94,0.0,1,7,Low
2020,JUL,PITTSYLVANIA,0,0,0.0,0,0.0,True,False,0.0,0.0,0.0,1,7,Medium
2020,JUL,RAPPAHANNOCK,225,525,11120.5,87,0.0,False,True,49.42,21.18,0.0,1,7,Medium
2020,JUL,ROCKBRIDGE,2512,2754,6970.5,87,0.0,False,True,2.77,2.53,0.0,1,7,High
2020,JUL,ROCKINGHAM,1395,3075,90307.6,75,0.0,False,False,64.74,29.37,0.0,1,7,Medium
2020,JUL,SHENANDOAH,850,2108,47416.8,87,0.0,False,True,55.78,22.49,0.0,1,7,Medium
2020,JUL,STAUNTON CITY,403,2956,19026.3,87,844.0,False,True,47.21,6.44,0.044,1,7,High
2020,JUL,WARREN,306,747,33832.7,0,0.0,False,False,110.56,45.29,0.0,1,7,Low
2020,JUL,WAYNESBORO,152,380,17501.5,80,660.0,False,False,115.14,46.06,0.038,1,7,Low
2020,JUL,WINCHESTER,2022,6303,215834.4,1175,2179.0,False,False,106.74,34.24,0.01,1,7,Low
2020,JUN,ALBEMARLE,2265,6209,182929.8,18,498.4,False,False,80.76,29.46,0.003,1,6,Medium
2020,JUN,AMHERST,1244,2890,99883.2,1554,2812.4,False,False,80.29,34.56,0.028,1,6,Low
2020,JUN,APPOMATTOX,1322,2344,46470.6,87,0.0,False,True,35.15,19.83,0.0,1,6,High
2020,JUN,AUGUSTA,2109,4974,188522.6,18,12048.6,False,False,89.39,37.9,0.064,1,6,Low
2020,JUN,BATH,290,623,18115.7,87,0.0,False,True,62.47,29.08,0.0,1,6,Medium
2020,JUN,BEDFORD COUNTY,237,546,14717.5,0,0.0,False,False,62.1,26.96,0.0,1,6,Medium
2020,JUN,BUCKINGHAM,859,1685,41871.1,87,0.0,False,True,48.74,24.85,0.0,1,6,Medium
2020,JUN,BUENA VISTA,345,812,36159.7,87,0.0,False,True,104.81,44.53,0.0,1,6,Low
2020,JUN,CAMPBELL,1138,2488,95060.8,0,0.0,False,False,83.53,38.21,0.0,1,6,Low
2020,JUN,CHARLOTTESVILLE,1766,9547,63109.6,87,4831.2,False,True,35.74,6.61,0.077,1,6,High
2020,JUN,CLARKE COUNTY,115,222,9097.9,82,1453.4,False,False,79.11,40.98,0.16,1,6,Low
2020,JUN,CULPEPER,1014,2667,84936.6,87,0.0,False,True,83.76,31.85,0.0,1,6,Medium
2020,JUN,FAUQUIER,831,1955,72456.0,87,0.0,False,True,87.19,37.06,0.0,1,6,Low
2020,JUN,FLUVANNA,392,801,31306.1,87,3097.6,False,True,79.86,39.08,0.099,1,6,Low
2020,JUN,FREDERICK,5539,7872,55634.8,87,0.0,False,True,10.04,7.07,0.0,1,6,High
2020,JUN,GREENE,517,1446,67433.8,87,0.0,False,True,130.43,46.63,0.0,1,6,Low
2020,JUN,HARRISONBURG,2476,8850,141946.8,276,2415.0,False,False,57.33,16.04,0.017,1,6,High
2020,JUN,HIGHLAND,231,476,11420.7,87,0.0,False,True,49.44,23.99,0.0,1,6,Medium
2020,JUN,LEXINGTON,2273,2875,54465.4,87,0.0,False,True,23.96,18.94,0.0,1,6,High
2020,JUN,LOUDOUN,5321,24053,227788.7,1140,38871.0,False,False,42.81,9.47,0.171,1,6,High
2020,JUN,LYNCHBURG,9834,14995,204103.6,1075,3065.0,False,False,20.75,13.61,0.015,1,6,High
2020,JUN,MADISON,190,438,24081.7,87,0.0,False,True,126.75,54.98,0.0,1,6,Low
2020,JUN,NELSON,619,1174,46492.0,87,0.0,False,True,75.11,39.6,0.0,1,6,Low
2020,JUN,ORANGE,573,1391,31068.0,87,0.0,False,True,54.22,22.34,0.0,1,6,Medium
2020,JUN,PAGE COUNTY,379,637,59115.4,87,0.0,False,True,155.98,92.8,0.0,1,6,Low
2020,JUN,PITTSYLVANIA,0,0,0.0,0,0.0,True,False,0.0,0.0,0.0,1,6,Medium
2020,JUN,RAPPAHANNOCK,252,558,21780.3,87,0.0,False,True,86.43,39.03,0.0,1,6,Low
2020,JUN,ROCKBRIDGE,165,3284,12265.8,87,0.0,False,True,74.34,3.74,0.0,1,6,High
2020,JUN,ROCKINGHAM,1677,3687,94141.2,87,0.0,False,True,56.14,25.53,0.0,1,6,Medium
2020,JUN,SHENANDOAH,1120,2880,97087.0,87,0.0,False,True,86.68,33.71,0.0,1,6,Low
2020,JUN,STAUNTON CITY,293,3039,24368.7,87,229.0,False,True,83.17,8.02,0.009,1,6,High
2020,JUN,WARREN,258,749,31560.6,0,456.0,False,False,122.33,42.14,0.014,1,6,Low
2020,JUN,WAYNESBORO,129,536,22343.1,87,314.0,False,True,173.2,41.68,0.014,1,6,Low
2020,JUN,WINCHESTER,2427,7246,154504.5,2260,15862.5,False,False,63.66,21.32,0.103,1,6,High
2020,MAR,ALBEMARLE,2609,6176,194745.4,56,1776.2,False,False,74.64,31.53,0.009,1,3,Medium
2020,MAR,AMHERST,858,2416,114467.7,1770,7797.0,False,False,133.41,47.38,0.068,1,3,Low
2020,MAR,APPOMATTOX,1094,1844,28537.5,87,0.0,False,True,26.09,15.48,0.0,1,3,High
2020,MAR,AUGUSTA,2639,6449,259542.8,160,2974.6,False,False,98.35,40.25,0.011,1,3,Low
2020,MAR,BATH,221,389,13853.7,87,0.0,False,True,62.69,35.61,0.0,1,3,Low
2020,MAR,BEDFORD COUNTY,471,937,21253.6,87,0.0,False,True,45.12,22.68,0.0,1,3,Medium
2020,MAR,BUCKINGHAM,874,1608,45015.8,87,0.0,False,True,51.51,27.99,0.0,1,3,Medium
2020,MAR,BUENA VISTA,337,903,30488.4,87,0.0,False,True,90.47,33.76,0.0,1,3,Low
2020,MAR,CAMPBELL,895,1770,95558.9,87,2269.5,False,True,106.77,53.99,0.024,1,3,Low
2020,MAR,CHARLOTTESVILLE,1295,7093,56563.6,0,0.0,False,False,43.68,7.97,0.0,1,3,High
2020,MAR,CLARKE COUNTY,166,275,9345.5,82,1168.6,False,False,56.3,33.98,0.125,1,3,Low
2020,MAR,CULPEPER,533,1530,31404.7,87,0.0,False,True,58.92,20.53,0.0,1,3,Medium
2020,MAR,FAUQUIER,776,1768,42926.4,87,0.0,False,True,55.32,24.28,0.0,1,3,Medium
2020,MAR,FLUVANNA,344,940,35040.5,133,6855.6,False,False,101.86,37.28,0.196,1,3,Low
2020,MAR,FREDERICK,3265,5634,61216.8,87,0.0,False,True,18.75,10.87,0.0,1,3,High
2020,MAR,GREENE,637,1712,57880.0,78,1996.9,False,False,90.86,33.81,0.035,1,3,Low
2020,MAR,HARRISONBURG,2140,7862,148789.6,0,3410.4,False,False,69.53,18.93,0.023,1,3,High
2020,MAR,HIGHLAND,173,311,11200.6,87,0.0,False,True,64.74,36.01,0.0,1,3,Low
2020,MAR,LEXINGTON,963,2311,59729.3,87,0.0,False,True,62.02,25.85,0.0,1,3,Medium
2020,MAR,LOUDOUN,2663,12166,213042.3,1065,24277.0,False,False,80.0,17.51,0.114,1,3,High
2020,MAR,LYNCHBURG,8922,13646,203935.7,286,33134.0,False,False,22.86,14.94,0.162,1,3,High
2020,MAR,MADISON,272,639,37563.4,87,0.0,False,True,138.1,58.78,0.0,1,3,Low
2020,MAR,NELSON,578,1204,48208.4,87,0.0,False,True,83.41,40.04,0.0,1,3,Low
2020,MAR,ORANGE,534,1367,47942.1,87,0.0,False,True,89.78,35.07,0.0,1,3,Low
2020,MAR,PAGE COUNTY,399,661,59835.0,87,0.0,False,True,149.96,90.52,0.0,1,3,Low
2020,MAR,PITTSYLVANIA,0,0,0.0,76,2640.5,True,False,0.0,0.0,0.0,1,3,Medium
2020,MAR,RAPPAHANNOCK,352,893,32282.6,87,0.0,False,True,91.71,36.15,0.0,1,3,Low
2020,MAR,ROCKBRIDGE,202,4646,14040.9,87,0.0,False,True,69.51,3.02,0.0,1,3,High
2020,MAR,ROCKINGHAM,1876,3949,78408.8,87,930.2,False,True,41.8,19.86,0.012,1,3,High
2020,MAR,SHENANDOAH,1290,3512,49139.0,87,0.0,False,True,38.09,13.99,0.0,1,3,High
2020,MAR,STAUNTON CITY,593,5593,27504.3,87,445.0,False,True,46.38,4.92,0.016,1,3,High
2020,MAR,WARREN,523,1448,36695.9,215,1421.5,False,False,70.16,25.34,0.039,1,3,Medium
2020,MAR,WAYNESBORO,224,596,16942.0,624,4196.4,False,False,75.63,28.43,0.248,1,3,Medium
2020,MAR,WINCHESTER,1949,5764,116331.2,962,65288.6,False,False,59.69,20.18,0.561,1,3,High
2020,MAY,ALBEMARLE,2395,10763,194504.0,18,592.8,False,False,81.21,18.07,0.003,1,5,High
2020,MAY,AMHERST,1317,2976,83940.8,2583,1220.4,False,False,63.74,28.21,0.015,1,5,Medium
2020,MAY,APPOMATTOX,1334,2312,48486.7,87,0.0,False,True,36.35,20.97,0.0,1,5,High
2020,MAY,AUGUSTA,2310,5650,193461.7,18,5344.0,False,False,83.75,34.24,0.028,1,5,Low
2020,MAY,BATH,311,660,21774.0,87,0.0,False,True,70.01,32.99,0.0,1,5,Medium
2020,MAY,BEDFORD COUNTY,453,800,21022.0,87,0.0,False,True,46.41,26.28,0.0,1,5,Medium
2020,MAY,BUCKINGHAM,902,1735,41822.4,87,0.0,False,True,46.37,24.11,0.0,1,5,Medium
2020,MAY,BUENA VISTA,242,533,28147.7,87,0.0,False,True,116.31,52.81,0.0,1,5,Low
2020,MAY,CAMPBELL,841,2320,101743.5,87,762.0,False,True,120.98,43.85,0.007,1,5,Low
2020,MAY,CHARLOTTESVILLE,1597,9612,53703.9,87,0.0,False,True,33.63,5.59,0.0,1,5,High
2020,MAY,CLARKE COUNTY,121,238,3774.3,82,1000.0,False,False,31.19,15.86,0.265,1,5,Medium
2020,MAY,CULPEPER,1008,1952,51815.4,87,0.0,False,True,51.4,26.54,0.0,1,5,Medium
2020,MAY,FAUQUIER,848,1911,25016.7,87,0.0,False,True,29.5,13.09,0.0,1,5,High
2020,MAY,FLUVANNA,427,1080,25097.7,87,3695.5,False,True,58.78,23.24,0.147,1,5,Medium
2020,MAY,FREDERICK,8375,14057,48617.6,87,0.0,False,True,5.81,3.46,0.0,1,5,High
2020,MAY,GREENE,637,1644,59450.5,78,1947.9,False,False,93.33,36.16,0.033,1,5,Low
2020,MAY,HARRISONBURG,2055,7447,192638.2,268,2304.8,False,False,93.74,25.87,0.012,1,5,Medium
2020,MAY,HIGHLAND,236,487,8981.3,87,0.0,False,True,38.06,18.44,0.0,1,5,Medium
2020,MAY,LEXINGTON,705,1675,56416.9,87,0.0,False,True,80.02,33.68,0.0,1,5,Low
2020,MAY,LOUDOUN,4927,26585,211896.4,1055,30114.6,False,False,43.01,7.97,0.142,1,5,High
2020,MAY,LYNCHBURG,10765,14906,189584.7,2433,29864.2,False,False,17.61,12.72,0.158,1,5,High
2020,MAY,MADISON,193,504,23002.8,87,0.0,False,True,119.19,45.64,0.0,1,5,Low
2020,MAY,NELSON,745,1472,43747.3,87,0.0,False,True,58.72,29.72,0.0,1,5,Medium
2020,MAY,ORANGE,558,1409,23784.2,87,0.0,False,True,42.62,16.88,0.0,1,5,Medium
2020,MAY,PAGE COUNTY,346,481,56086.6,87,0.0,False,True,162.1,116.6,0.0,1,5,Low
2020,MAY,PITTSYLVANIA,0,0,0.0,28,674.7,True,False,0.0,0.0,0.0,1,5,Medium
2020,MAY,RAPPAHANNOCK,267,723,28613.7,87,0.0,False,True,107.17,39.58,0.0,1,5,Low
2020,MAY,ROCKBRIDGE,209,5926,11664.7,87,0.0,False,True,55.81,1.97,0.0,1,5,High
2020,MAY,ROCKINGHAM,2021,4241,96396.9,75,1766.9,False,False,47.7,22.73,0.018,1,5,Medium
2020,MAY,SHENANDOAH,1287,3772,79924.3,87,0.0,False,True,62.1,21.19,0.0,1,5,High
2020,MAY,STAUNTON CITY,308,3533,28964.1,87,0.0,False,True,94.04,8.2,0.0,1,5,High
2020,MAY,WARREN,243,579,29186.8,0,476.3,False,False,120.11,50.41,0.016,1,5,Low
2020,MAY,WAYNESBORO,159,554,17622.3,640,4812.8,False,False,110.83,31.81,0.273,1,5,Medium
2020,MAY,WINCHESTER,1874,6005,122124.6,2260,17376.4,False,False,65.17,20.34,0.142,1,5,High
2020,NOV,ALBEMARLE,2806,7464,202972.1,55,1684.2,False,False,72.34,27.19,0.008,1,11,Medium
2020,NOV,AMHERST,1431,3944,102283.6,0,9528.6,False,False,71.48,25.93,0.093,1,11,Medium
2020,NOV,APPOMATTOX,1016,1627,24573.9,87,0.0,False,True,24.19,15.1,0.0,1,11,Medium
2020,NOV,AUGUSTA,2843,6897,274193.6,79,633.6,False,False,96.45,39.76,0.002,1,11,Low
2020,NOV,BATH,314,653,15446.0,87,0.0,False,True,49.19,23.65,0.0,1,11,Medium
2020,NOV,BEDFORD COUNTY,460,910,24223.4,24,219.0,False,False,52.66,26.62,0.009,1,11,Medium
2020,NOV,BUCKINGHAM,762,1425,33224.5,87,0.0,False,True,43.6,23.32,0.0,1,11,Medium
2020,NOV,BUENA VISTA,454,1163,41248.4,87,0.0,False,True,90.86,35.47,0.0,1,11,Low
2020,NOV,CAMPBELL,1337,3140,123339.4,87,92.0,False,True,92.25,39.28,0.001,1,11,Low
2020,NOV,CHARLOTTESVILLE,1465,10136,38474.3,0,0.0,False,False,26.26,3.8,0.0,1,11,High
2020,NOV,CLARKE COUNTY,192,404,5063.3,63,1272.0,False,False,26.37,12.53,0.251,1,11,Medium
2020,NOV,CULPEPER,852,2273,60094.2,87,0.0,False,True,70.53,26.44,0.0,1,11,Medium
2020,NOV,FAUQUIER,888,2170,37017.5,87,0.0,False,True,41.69,17.06,0.0,1,11,High
2020,NOV,FLUVANNA,473,794,37924.6,132,2700.0,False,False,80.18,47.76,0.071,1,11,Low
2020,NOV,FREDERICK,1951,4796,43275.8,87,0.0,False,True,22.18,9.02,0.0,1,11,High
2020,NOV,GREENE,787,2294,82499.3,80,1008.7,False,False,104.83,35.96,0.012,1,11,Low
2020,NOV,HARRISONBURG,3981,5880,184956.1,263,3184.1,False,False,46.46,31.46,0.017,1,11,Medium
2020,NOV,HIGHLAND,259,518,16305.6,87,0.0,False,True,62.96,31.48,0.0,1,11,Medium
2020,NOV,LEXINGTON,812,2162,57106.8,87,0.0,False,True,70.33,26.41,0.0,1,11,Medium
2020,NOV,LOUDOUN,4414,12875,201833.8,856,25251.4,False,False,45.73,15.68,0.125,1,11,High
2020,NOV,LYNCHBURG,12059,21287,227651.6,1725,21622.2,False,False,18.88,10.69,0.095,1,11,High
2020,NOV,MADISON,261,611,45851.1,87,0.0,False,True,175.67,75.04,0.0,1,11,Low
2020,NOV,NELSON,696,1369,42076.5,87,0.0,False,True,60.45,30.74,0.0,1,11,Medium
2020,NOV,ORANGE,738,1731,29096.6,87,0.0,False,True,39.43,16.81,0.0,1,11,Medium
2020,NOV,PAGE COUNTY,791,1513,44089.7,87,0.0,False,True,55.74,29.14,0.0,1,11,Medium
2020,NOV,PITTSYLVANIA,0,0,0.0,0,0.0,True,False,0.0,0.0,0.0,1,11,Medium
2020,NOV,RAPPAHANNOCK,486,1234,20710.5,87,0.0,False,True,42.61,16.78,0.0,1,11,Medium
2020,NOV,ROCKBRIDGE,321,3675,11443.0,87,0.0,False,True,35.65,3.11,0.0,1,11,High
2020,NOV,ROCKINGHAM,1876,4336,124380.4,292,5992.5,False,False,66.3,28.69,0.048,1,11,Medium
2020,NOV,SHENANDOAH,1121,2865,90484.7,87,0.0,False,True,80.72,31.58,0.0,1,11,Medium
2020,NOV,STAUNTON CITY,369,4058,27020.8,87,313.0,False,True,73.23,6.66,0.012,1,11,High
2020,NOV,WARREN,363,990,37242.1,0,0.0,False,False,102.6,37.62,0.0,1,11,Low
2020,NOV,WAYNESBORO,241,652,17136.6,0,1621.1,False,False,71.11,26.28,0.095,1,11,Medium
2020,NOV,WINCHESTER,2443,7782,149147.5,117,4730.6,False,False,61.05,19.17,0.032,1,11,High
2020,OCT,ALBEMARLE,2627,6834,246369.8,55,1864.2,False,False,93.78,36.05,0.008,1,10,Low
2020,OCT,AMHERST,1460,3269,114609.9,1108,4099.5,False,False,78.5,35.06,0.036,1,10,Low
2020,OCT,APPOMATTOX,975,1619,32046.1,87,0.0,False,True,32.87,19.79,0.0,1,10,Medium
2020,OCT,AUGUSTA,2331,5784,233333.5,15,426.6,False,False,100.1,40.34,0.002,1,10,Low
2020,OCT,BATH,301,602,18152.5,87,0.0,False,True,60.31,30.15,0.0,1,10,Medium
